Temporada,Episodio,Hablante,Frase,Key Lemmas,Evil Count Level 1: Selfish Evil,Evil Count Level 2: Manipulative Evil,Evil Count Level 3: Aggressive Evil,Evil Count Level 4: Dehumanizing Evil,Evil Count Level 5: Sadistic Evil,Hubris Count Arrogance and Pride,Hubris Count Disregard for Rules,Hubris Count Excessive Emotions,Hubris Count Grandiosity and Transcendence,Hubris Count Power and Control,Hubris Count Self-Justification,Total Evil Count,Total Hubris Count
4,6,walter,no no no,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,its good,good,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,uh uh please please,please please,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,jesse,back back yes,back back yes,2,2,2,2,0,2,2,2,0,2,2,8,10
4,6,jesse,very good very good,good good,0,0,0,0,2,0,0,0,0,0,0,2,0
4,6,jesse,yes very good,yes good,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,its just this  no,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,no no no no,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,we cant,cant,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,we cant,cant,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,im sorry,im sorry,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,no no no no,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,wait a minute wait a minute wait a minute,wait minute wait minute wait minute,3,0,3,3,0,3,3,3,0,3,3,9,15
4,6,walter,no no ladies,lady,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,walter,wait a minute wait a minute,wait minute wait minute,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,walter,wait a minute wait a minute,wait minute wait minute,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,walter,i need help uh i clean for two hours maximum,need help clean two hour maximum,2,0,2,2,1,2,2,2,2,2,2,7,12
4,6,walter,no we cant,cant,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,very easy,easy,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,jesse,let me see,let see,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,let me see,let see,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,skyler,one moment,one moment,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,ill tell you what,ill tell,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,ill tell you what,ill tell,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,look look look,look look look,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,universal language,universal language,3,0,3,3,0,3,3,3,0,3,3,9,15
4,6,jesse,money,money,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,money,money,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,for you,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,yes yes yes,yes yes yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,for you yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,for you,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,theres one for you,there one,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,jesse,yes yes,yes yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,president grant,president grant,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,jesse,very important man,important man,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,jesse,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,for you yes yes,yes yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,and more money more money after are we good,money money good,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,i think were good,think good,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,jesse,i think we listened to you,think listened,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,come on,come,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,two hours maximum okay,two hour maximum okay,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,forks,fork,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,same,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,whats the deal,whats deal,2,0,2,2,1,2,2,2,1,2,2,7,11
4,6,walter,a couple down on the left with the tree in the front,couple left tree front,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,what for,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,a little birdie told me theres some guys in there that have 3 pounds of our product which theyre selling and which they sure as hell didnt get from us,little birdie told there guy pound product theyre selling sure hell didnt get u,0,1,0,0,6,0,0,0,3,0,0,7,3
4,6,walter,so whats the plan,whats plan,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,i just told you,told,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,we sit here and watch that house until one of our entrepreneurs pops his head out,sit watch house one entrepreneur pop head,2,0,2,2,1,2,2,2,3,2,2,7,13
4,6,walter,then we ask a few questions and get our property back,ask question get property back,2,1,2,2,0,2,2,2,0,2,2,7,10
4,6,walter,why dont you just go break the door down and pstol whip those btches and show them whos boss,dont go break door pstol whip btches show who bos,1,3,1,1,2,1,1,1,4,1,1,8,9
4,6,walter,because a little birdie also told me these guys are heavily into the product and most likely armed,little birdie also told guy heavily product likely armed,3,1,3,3,4,3,3,3,1,3,3,14,16
4,6,walter,now what you may not know about meth heads maybe you do theyre kind of unpredictable,may know meth head maybe theyre kind unpredictable,4,2,4,4,3,4,4,4,3,4,4,17,23
4,6,walter,i dont care for unpredictable so we wait,dont care unpredictable wait,3,1,3,3,2,3,3,3,0,3,3,12,15
4,6,walter,dont worry,dont worry,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,jesse,yes sir,yes sir,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,uh pimiento cheese,pimiento cheese,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,whoa whoa whoa whoa,whoa whoa whoa whoa,4,0,4,4,0,4,4,4,4,4,4,12,24
4,6,walter,where are you going,going,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,so theyre selling right,theyre selling right,0,0,0,0,0,0,0,0,2,0,0,0,2
4,6,walter,maybe im looking to buy,maybe im looking buy,1,2,1,1,0,1,1,1,0,1,1,5,5
4,6,walter,who the hell are you,hell,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,im uh here to buy,im buy,0,1,0,0,0,0,0,0,0,0,0,1,0
4,6,walter,will you shut the damn door,shut damn door,1,0,1,1,2,1,1,1,1,1,1,5,6
4,6,walter, not my question,question,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,uh my names diesel,name diesel,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,walter,shut the door tucker,shut door tucker,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter, im just uh  tucker,im tucker,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,just looking for a teenth,looking teenth,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter, yo,yo,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,come on,come,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter, help a brother out,help brother,0,1,0,0,0,0,0,0,2,0,0,1,2
4,6,walter,tucker will you shut the damn door,tucker shut damn door,1,0,1,1,2,1,1,1,1,1,1,5,6
4,6,walter,we dont sell to strangers,dont sell stranger,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,walter,get off the porch asshle,get porch asshle,1,0,1,1,0,1,1,1,2,1,1,3,7
4,6,walter,tucker will you shut the door,tucker shut door,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,jesse,all right already,right already,2,0,2,2,1,2,2,2,1,2,2,7,11
4,6,walter,jesus,jesus,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,guess well go with plan a then,guess go plan,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,flip the trunk will you,flip trunk,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,why,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,theres something in there i need,there something need,0,0,0,0,1,0,0,0,2,0,0,1,2
4,6,walter,oh your first attempt being such a wild success,oh first attempt wild success,1,0,1,1,1,1,1,1,1,1,1,4,6
4,6,walter,you may know this whole p,may know whole p,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,sitinthecar business but i know meth heads,sitinthecar business know meth head,2,1,2,2,1,2,2,2,3,2,2,8,13
4,6,walter,what are you doing,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,digging,digging,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,why,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,uh you know why,know,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,how deep are you going,deep going,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,i dont know,dont know,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,how deep do you think it is,deep think,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter,pretty deep,pretty deep,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,hey uh you mind taking over for a minute,hey mind taking minute,1,0,1,1,1,1,1,1,1,1,1,4,6
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,sure,sure,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,hey uh mind if i use your john,hey mind use john,0,0,0,0,1,0,0,0,2,0,0,1,2
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,who the hell are you,hell,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,jesse,i hey,hey,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,who the hell are you,hell,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,hey im uh im a friend of tuckers,hey im im friend tucker,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter,what do you want,want,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,jesse,i just uh just want to just want to buy some of the blue,want want buy blue,2,2,2,2,0,2,2,2,0,2,2,8,10
4,6,walter,its not for sale,sale,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,well i know you were selling it earlier so yeah,know selling earlier yeah,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,how do you know that,know,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,uh tucker told me,tucker told,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,yeah well tucker needs to learn to keep his damn mouth shut,yeah tucker need learn keep damn mouth shut,3,0,3,3,2,3,3,3,3,3,3,11,18
4,6,walter,so uh you going to help me out,going help,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,dont have enough for all of tuckers asshle friends,dont enough tucker asshle friend,1,0,1,1,2,1,1,1,2,1,1,5,7
4,6,walter,yo i i think hes outside,yo think he outside,0,0,0,0,1,0,0,0,2,0,0,1,2
4,6,walter,why dont you just why dont you go outside tucker,dont dont go outside tucker,0,0,0,0,3,0,0,0,0,0,0,3,0
4,6,jesse,hey hey,hey hey,0,0,0,0,0,0,0,0,2,0,0,0,2
4,6,jesse,lets go lets go find tucker,let go let go find tucker,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,lets go outside and i dont have enough for you all right,let go outside dont enough right,0,0,0,0,2,0,0,0,2,0,0,2,2
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,forget it,forget,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,i dont want to i dont want to start any trouble,dont want dont want start trouble,3,1,3,3,2,3,3,3,0,3,3,12,15
4,6,walter,what does that mean trouble,mean trouble,1,1,1,1,0,1,1,1,0,1,1,4,5
4,6,walter,no no,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,im just saying were cool okay,im saying cool okay,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,walter,were were were good,good,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,you cant know that,cant know,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,what does that mean,mean,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,absolutely,absolutely,1,1,1,1,0,1,1,1,0,1,1,4,5
4,6,walter,youre right,youre right,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,youre right,youre right,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,you uh muchas muchas gracias amigas,muchas muchas gracias amigas,6,0,6,6,0,6,6,6,2,6,6,18,32
4,6,jesse,muchas gracias,muchas gracias,3,0,3,3,0,3,3,3,1,3,3,9,16
4,6,walter,here you go,go,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,maría vernita lucía gracias,maría vernita lucía gracias,6,0,6,6,0,6,6,6,0,6,6,18,30
4,6,jesse,muchas gracias,muchas gracias,3,0,3,3,0,3,3,3,1,3,3,9,16
4,6,jesse,muchas gracias,muchas gracias,3,0,3,3,0,3,3,3,1,3,3,9,16
4,6,walter,ustedes uh residar cerca aquí,ustedes residar cerca aquí,3,0,3,3,2,3,3,3,0,3,3,11,15
4,6,walter,i missed that one,missed one,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,jesse,im sure it was good,im sure good,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6,walter,damas,dama,2,0,2,2,1,2,2,2,0,2,2,7,10
4,6,walter,vengan conmigo,vengan conmigo,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,uh what wait a minute,wait minute,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,where are you taking them,taking,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,come on tyrus what are you doing,come tyrus,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,im putting them on a bus,im putting bus,0,1,0,0,0,0,0,0,0,0,0,1,0
4,6,walter,why,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,what bus,bus,0,1,0,0,0,0,0,0,0,0,0,1,0
4,6,jesse,hey wait a second,hey wait second,1,0,1,1,1,1,1,1,1,1,1,4,6
4,6,walter,wait a minute,wait minute,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,thththis was my idea,thththis idea,1,0,1,1,1,1,1,1,3,1,1,4,8
4,6,walter,dont punish them,dont punish,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter,you tell gus to blame me not them,tell gu blame,1,1,1,1,0,1,1,1,0,1,1,4,5
4,6,walter,he does,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,give us a minute will you,give u minute,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,the crew that hit our truck gave away the cargo to a couple of local nobodies,crew hit truck gave away cargo couple local nobody,5,1,5,5,1,5,5,5,1,5,5,17,26
4,6,walter,very disciplined though not keeping anything for themselves,disciplined though keeping anything,1,0,1,1,2,1,1,1,3,1,1,5,8
4,6,walter,it was all about sending a message which they did literally,sending message literally,2,0,2,2,1,2,2,2,0,2,2,7,10
4,6,walter,it was written on the bucket lid,written bucket lid,0,1,0,0,1,0,0,0,0,0,0,2,0
4,6,walter,ready to talk,ready talk,2,0,2,2,1,2,2,2,0,2,2,7,10
4,6,walter, that i believe is the english translation,believe english translation,2,1,2,2,0,2,2,2,1,2,2,7,11
4,6,jesse,i know youre not really asking for advice but let me hire 10 and we hit them back hit them hard hit them where they live,know youre really asking advice let hire hit back hit hard hit live,5,1,5,5,2,5,5,5,5,5,5,18,30
4,6,walter,this wr stays cold for now,wr stay cold,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,walter,what about their message,message,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,whats the answer,whats answer,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,set up a meeting,set meeting,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,how did he do today,today,1,0,1,1,1,1,1,1,0,1,1,4,5
4,6,walter,i hear you can handle yourself,hear handle,2,0,2,2,1,2,2,2,2,2,2,7,12
4,6,jesse,i guess,guess,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,good night,good night,0,0,0,0,1,0,0,0,1,0,0,1,1
4,6,walter,uh excuse me,excuse,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,why me,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,jesse,i like to think i see things in people,think see thing people,0,0,0,0,0,0,0,0,2,0,0,0,2
4,6,walter,slow down,slow,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,the car is not going anywhere,car going anywhere,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,jesse,hey sweetheart,hey sweetheart,1,0,1,1,0,1,1,1,2,1,1,3,7
4,6,jesse,hey,hey,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,whoo,whoo,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,there you go,go,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,did you see whats in the driveway,see whats driveway,2,0,2,2,1,2,2,2,1,2,2,7,11
4,6,walter,uh yeah i saw,yeah saw,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,jesse,hey,hey,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,so thats yours huh,thats huh,1,0,1,1,0,1,1,1,3,1,1,3,8
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,dad got it for me,dad got,1,0,1,1,2,1,1,1,0,1,1,5,5
4,6,walter,that was very nice of him,nice,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,jesse,i i know it looks like well awesome but its super safe,know look awesome super safe,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,jesse,dad dad made sure,dad dad made sure,3,0,3,3,5,3,3,3,0,3,3,14,15
4,6,walter,and i promise to always go the speed limit or below way below,promise always go speed limit way,3,0,3,3,1,3,3,3,0,3,3,10,15
4,6,walter,and it gets great gas mileage,get great gas mileage,3,0,3,3,0,3,3,3,0,3,3,9,15
4,6,jesse,so dad said i can take it around the block a few times,dad said take around block time,4,1,4,4,4,4,4,4,0,4,4,17,20
4,6,walter,that okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,just around the block,around block,1,1,1,1,1,1,1,1,0,1,1,5,5
4,6,walter,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,just around the block,around block,1,1,1,1,1,1,1,1,0,1,1,5,5
4,6,walter,and be careful okay,careful okay,2,0,2,2,0,2,2,2,0,2,2,6,10
4,6,walter,i will,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,iit its really its really great to have you home mom,iit really really great home mom,3,0,3,3,0,3,3,3,1,3,3,9,16
4,6,walter,hey seriously be careful okay,hey seriously careful okay,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,i will,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,i guess we should talk,guess talk,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,walter,oh i think you said plenty the other day,oh think said plenty day,2,0,2,2,2,2,2,2,2,2,2,8,12
4,6,walter,um yes yes,yes yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,skyler i may have overstated things earlier and im sorry to be so forward,skyler may overstated thing earlier im sorry forward,4,0,4,4,2,4,4,4,1,4,4,14,21
4,6,walter,but i i just i want you to know something,want know something,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,i want you to i need you to understand that you are safe,want need understand safe,3,0,3,3,3,3,3,3,0,3,3,12,15
4,6,walter,you junior holly you are completely safe,junior holly completely safe,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,skyler,everything that i do everything i do it to protect this family,everything everything protect family,1,0,1,1,0,1,1,1,2,1,1,3,7
4,6,skyler,so buying that car that was protecting your family,buying car protecting family,2,1,2,2,0,2,2,2,0,2,2,7,10
4,6,walter,i uh all right maybe its a little flashy but he needed a car and and im his father and i should be able to get what he wants,right maybe little flashy needed car im father able get want,6,2,6,6,2,6,6,6,3,6,6,22,33
4,6,walter,it goes back tomorrow,go back tomorrow,1,1,1,1,0,1,1,1,0,1,1,4,5
4,6,walter,skyler it will crush him,skyler crush,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,that car directly contradicts our story,car directly contradicts story,2,0,2,2,2,2,2,2,0,2,2,8,10
4,6,skyler,and if youre so invested in protecting this family it means protecting the story,youre invested protecting family mean protecting story,2,0,2,2,1,2,2,2,0,2,2,7,10
4,6,walter,what do you think the neighbors are going to say walt,think neighbor going say walt,2,1,2,2,0,2,2,2,2,2,2,7,12
4,6,walter,what about hank and marie,hank marie,2,0,2,2,0,2,2,2,1,2,2,6,11
4,6,walter,how about the irs,irs,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,walter,what were you thinking walt,thinking walt,1,0,1,1,0,1,1,1,1,1,1,3,6
4,6,walter,i was thinking that i wanted to do something nice for my son,thinking wanted something nice son,1,0,1,1,1,1,1,1,2,1,1,4,7
4,6,walter,i just worry that hell blame you for this,worry hell blame,1,1,1,1,0,1,1,1,1,1,1,4,6
4,6,walter,oh he will,oh,0,0,0,0,0,0,0,0,1,0,0,0,1
4,6,walter,once again hell blame his btch mother for taking away what his loving father has given him so thanks for that,hell blame btch mother taking away loving father given thanks,6,2,6,6,0,6,6,6,5,6,6,20,35
4,6,jesse,but you know what walt,know walt,1,0,1,1,0,1,1,1,0,1,1,3,5
4,6,skyler,someone has to protect this family from the man who protects this family,someone protect family man protects family,3,0,3,3,0,3,3,3,0,3,3,9,15
4,7,walter,which they did,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,hank,ready to talk,ready talk,2,0,2,2,1,2,2,2,0,2,2,7,10
4,7,walter,what about you,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,jesse,no judgments,judgment,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,jesse,tim stopped by,tim stopped,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,walter,he brought over some file boxes on that case,brought file box case,1,2,1,1,0,1,1,1,1,1,1,5,6
4,7,walter,since when the vegans eat fried chicken,since vegan eat fried chicken,2,0,2,2,1,2,2,2,1,2,2,7,11
4,7,jesse,hey excuse me,hey excuse,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,jesse,why me,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,hank,i like to think i see things in people,think see thing people,0,0,0,0,0,0,0,0,2,0,0,0,2
4,7,walter,that car contradicts our story,car contradicts story,2,0,2,2,1,2,2,2,0,2,2,7,10
4,7,walter,it goes back tomorrow,go back tomorrow,1,1,1,1,0,1,1,1,0,1,1,4,5
4,7,walter,came out of nowhere,came nowhere,1,0,1,1,0,1,1,1,1,1,1,3,6
4,7,walter,you gotta help us,got ta help u,1,0,1,1,0,1,1,1,1,1,1,3,6
4,7,walter,look at all this damn water,look damn water,2,0,2,2,1,2,2,2,0,2,2,7,10
4,7,walter,dont drink that,dont drink,0,0,0,0,2,0,0,0,0,0,0,2,0
4,7,hank,aint no telling whats gonna be poison,aint telling whats gon na poison,3,0,3,3,0,3,3,3,1,3,3,9,16
4,7,jesse,hows junior,hows junior,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,walter,oh exactly what i expected,oh exactly expected,1,0,1,1,1,1,1,1,1,1,1,4,6
4,7,hank,he hasnt said a word to me since we told him it was going back,hasnt said word since told going back,3,1,3,3,3,3,3,3,1,3,3,13,16
4,7,hank,i spoke to the dealership,spoke dealership,1,0,1,1,1,1,1,1,1,1,1,4,6
4,7,hank,they didnt want to take it,didnt want take,2,0,2,2,2,2,2,2,0,2,2,8,10
4,7,walter,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,hank,its in perfect condition,perfect condition,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,hank,its got 17 miles on the odometer,got mile odometer,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,mike,800 for two days,two day,1,0,1,1,1,1,1,1,0,1,1,4,5
4,7,walter,well the law says they dont have to take it back at all,law say dont take back,4,1,4,4,1,4,4,4,0,4,4,14,20
4,7,walter,all right heres the registration and the window sticker the receipt,right here registration window sticker receipt,1,0,1,1,1,1,1,1,2,1,1,4,7
4,7,walter,oh and make sure you talk to the general manager,oh make sure talk general manager,5,0,5,5,0,5,5,5,1,5,5,15,26
4,7,walter,his name is glen,name glen,1,0,1,1,0,1,1,1,0,1,1,3,5
4,7,walter,call me if theres a problem,call there problem,1,1,1,1,0,1,1,1,1,1,1,4,6
4,7,jesse,and please just dont dont tangle with anyone,please dont dont tangle anyone,3,0,3,3,2,3,3,3,0,3,3,11,15
4,7,hank,fine,fine,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,jesse,bueno martine,bueno martine,1,1,1,1,0,1,1,1,0,1,1,4,5
4,7,walter,muy bueno,muy bueno,0,1,0,0,0,0,0,0,0,0,0,1,0
4,7,mike,walt,walt,1,0,1,1,0,1,1,1,0,1,1,3,5
4,7,jesse,whoohoohoohoo,whoohoohoohoo,0,0,0,0,0,0,0,0,4,0,0,0,4
4,7,jesse,hoo,hoo,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,jesse,whoo,whoo,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,walter,shit,shit,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,walter,yes,yes,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,walter,hello,hello,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,walter,i need a cab,need cab,1,1,1,1,1,1,1,1,0,1,1,5,5
4,7,walter,yes thank you,yes thank,1,0,1,1,0,1,1,1,1,1,1,3,6
4,7,walter,the name is white,name white,1,0,1,1,0,1,1,1,1,1,1,3,6
4,7,walter,uh im at the pavilion parking lot on university,im pavilion parking lot university,2,0,2,2,0,2,2,2,0,2,2,6,10
